Año,Mes,Nacionalidad,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,Latitud - Longitud
2017,Septiembre,Venezuela,862,176,191,,367,"(7.088729,-70.740253)"
2017,Septiembre,Venezuela,862,5,17,,22,"(7.128456,-73.183637)"
2017,Septiembre,Venezuela,862,20065,24096,,44161,"(7.818934,-72.453226)"
2017,Septiembre,Venezuela,862,0,6,,6,"(7.927209,-72.507910)"
2017,Septiembre,Venezuela,862,594,665,,1259,"(8.36068,-72.409396)"
2017,Septiembre,Venezuela,862,0,1,,1,"(8.635765,-77.346578)"
2021,Octubre,Venezuela,862,288,279,,567,"(10.886611,-74.776708)"
2021,Octubre,Venezuela,862,0,1,,1,"(11.117806,-74.232622)"
2021,Octubre,Venezuela,862,0,9,,9,"(11.247723,-74.213989)"
2021,Octubre,Venezuela,862,3462,3471,,6933,"(11.360009,-72.129330)"
2021,Octubre,Venezuela,862,135,152,,287,"(3.541112,-76.384584)"
2021,Octubre,Venezuela,862,7,4,,11,"(3.866713,-67.927521)"
2021,Octubre,Venezuela,862,0,2,,2,"(4.452882,-75.766298)"
2021,Octubre,Venezuela,862,5347,5119,,10467,"(4.697144,-74.140516)"
2021,Octubre,Venezuela,862,8,16,,24,"(4.815061,-75.736532)"
2021,Octubre,Venezuela,862,697,714,,1411,"(6.171601,-75.427454)"
2021,Octubre,Venezuela,862,36,29,,65,"(6.185799,-67.483929)"
2021,Octubre,Venezuela,862,0,4,,4,"(6.228046,-77.404104)"
2021,Octubre,Venezuela,862,397,370,,767,"(7.088729,-70.740253)"
2021,Octubre,Venezuela,862,18,18,,36,"(7.128456,-73.183637)"
2021,Octubre,Venezuela,862,4559,4203,,8762,"(7.818934,-72.453226)"
2021,Octubre,Venezuela,862,1382,1175,,2557,"(7.916725,-72.462544)"
2021,Octubre,Venezuela,862,0,1,,1,"(7.927209,-72.507910)"
2021,Octubre,Venezuela,862,540,543,,1083,"(8.36068,-72.409396)"
2017,Octubre,Venezuela,862,3,7,,10,"(-4.197703,-69.941278)"
2017,Octubre,Venezuela,862,18,18,,36,"(0.25129,-76.875963)"
2017,Octubre,Venezuela,862,1498,1714,,3212,"(0.814836,-77.662532)"
2017,Octubre,Venezuela,862,0,1,,1,"(1.813928,-78.763924)"
2017,Octubre,Venezuela,862,14,28,,42,"(10.408582,-75.538003)"
2017,Octubre,Venezuela,862,119,155,,274,"(10.445761,-75.516429)"
2017,Octubre,Venezuela,862,88,133,,221,"(10.886611,-74.776708)"
2017,Octubre,Venezuela,862,0,1,,1,"(10.971302,-74.765397)"
2017,Octubre,Venezuela,862,0,7,,7,"(11.117806,-74.232622)"
2017,Octubre,Venezuela,862,1,0,,1,"(11.247723,-74.213989)"
2017,Octubre,Venezuela,862,6608,7247,,13855,"(11.360009,-72.129330)"
2017,Octubre,Venezuela,862,2,4,,6,"(12.586067,-81.702563)"
2017,Octubre,Venezuela,862,0,2,,2,"(13.3387613,-81.372937)"
2017,Octubre,Venezuela,862,91,150,,241,"(3.541112,-76.384584)"
2017,Octubre,Venezuela,862,13,8,,21,"(3.866713,-67.927521)"
2017,Octubre,Venezuela,862,3,6,,9,"(4.452882,-75.766298)"
2017,Octubre,Venezuela,862,6169,6503,,12672,"(4.697144,-74.140516)"
2017,Octubre,Venezuela,862,6,19,,25,"(4.815061,-75.736532)"
2017,Octubre,Venezuela,862,641,801,,1442,"(6.171601,-75.427454)"
2017,Octubre,Venezuela,862,14,22,,36,"(6.185799,-67.483929)"
2017,Octubre,Venezuela,862,198,268,,466,"(7.088729,-70.740253)"
2017,Octubre,Venezuela,862,0,1,,1,"(7.102626,-77.762647)"
2017,Octubre,Venezuela,862,5,10,,15,"(7.128456,-73.183637)"
2017,Octubre,Venezuela,862,22675,27859,,50534,"(7.818934,-72.453226)"
2017,Octubre,Venezuela,862,0,8,,8,"(7.927209,-72.507910)"
2017,Octubre,Venezuela,862,653,721,,1374,"(8.36068,-72.409396)"
2017,Noviembre,Venezuela,862,1,3,,4,"(-4.197703,-69.941278)"
2017,Noviembre,Venezuela,862,2,0,,2,"(-4.223468,-69.945098)"
2017,Noviembre,Venezuela,862,16,12,,28,"(0.25129,-76.875963)"
2017,Noviembre,Venezuela,862,1572,1985,,3557,"(0.814836,-77.662532)"
2017,Noviembre,Venezuela,862,3,5,,8,"(1.813928,-78.763924)"
2017,Noviembre,Venezuela,862,12,12,,24,"(10.408582,-75.538003)"
2017,Noviembre,Venezuela,862,113,144,,257,"(10.445761,-75.516429)"
2017,Noviembre,Venezuela,862,75,176,,251,"(10.886611,-74.776708)"
2017,Noviembre,Venezuela,862,0,2,,2,"(10.971302,-74.765397)"
2017,Noviembre,Venezuela,862,0,6,,6,"(11.117806,-74.232622)"
2017,Noviembre,Venezuela,862,6513,7355,,13868,"(11.360009,-72.129330)"
2017,Noviembre,Venezuela,862,6,17,,23,"(11.528919,-72.919681)"
2017,Noviembre,Venezuela,862,0,1,,1,"(12.165168,-71.983761)"
2017,Noviembre,Venezuela,862,5,0,,5,"(12.586067,-81.702563)"
2017,Noviembre,Venezuela,862,105,122,,227,"(3.541112,-76.384584)"
2017,Noviembre,Venezuela,862,15,10,,25,"(3.866713,-67.927521)"
2017,Noviembre,Venezuela,862,1,0,,1,"(4.452882,-75.766298)"
2017,Noviembre,Venezuela,862,6376,6866,,13242,"(4.697144,-74.140516)"
2017,Noviembre,Venezuela,862,8,14,,22,"(4.815061,-75.736532)"
2017,Noviembre,Venezuela,862,1,7,,8,"(6.17134,-75.427194)"
2017,Noviembre,Venezuela,862,736,830,,1566,"(6.171601,-75.427454)"
2017,Noviembre,Venezuela,862,53,46,,99,"(6.185799,-67.483929)"
2017,Noviembre,Venezuela,862,249,285,,534,"(7.088729,-70.740253)"
2017,Noviembre,Venezuela,862,5,10,,15,"(7.128456,-73.183637)"
2017,Noviembre,Venezuela,862,27143,33260,,60403,"(7.818934,-72.453226)"
2017,Noviembre,Venezuela,862,3,16,,19,"(7.927209,-72.507910)"
2017,Noviembre,Venezuela,862,837,871,,1708,"(8.36068,-72.409396)"
2017,Noviembre,Venezuela,862,0,1,,1,"(8.635765,-77.346578)"
2017,Diciembre,Venezuela,862,0,1,,1,"(-0.193180,-74.784874)"
2017,Diciembre,Venezuela,862,2,3,,5,"(-4.197703,-69.941278)"
2017,Diciembre,Venezuela,862,34,28,,62,"(0.25129,-76.875963)"
2017,Diciembre,Venezuela,862,3255,4479,,7734,"(0.814836,-77.662532)"
2017,Diciembre,Venezuela,862,2,2,,4,"(1.813928,-78.763924)"
2017,Diciembre,Venezuela,862,29,25,,54,"(10.408582,-75.538003)"
2017,Diciembre,Venezuela,862,214,223,,437,"(10.445761,-75.516429)"
2017,Diciembre,Venezuela,862,72,136,,208,"(10.886611,-74.776708)"
2017,Diciembre,Venezuela,862,3,4,,7,"(11.117806,-74.232622)"
2017,Diciembre,Venezuela,862,7341,7185,,14526,"(11.360009,-72.129330)"
2017,Diciembre,Venezuela,862,9,10,,19,"(11.528919,-72.919681)"
2017,Diciembre,Venezuela,862,1,6,,7,"(12.165168,-71.983761)"
2017,Diciembre,Venezuela,862,10,10,,20,"(12.586067,-81.702563)"
2017,Diciembre,Venezuela,862,87,113,,200,"(3.541112,-76.384584)"
2017,Diciembre,Venezuela,862,12,6,,18,"(3.866713,-67.927521)"
2017,Diciembre,Venezuela,862,0,5,,5,"(4.452882,-75.766298)"
2017,Diciembre,Venezuela,862,7130,7110,,14240,"(4.697144,-74.140516)"
2017,Diciembre,Venezuela,862,3,5,,8,"(4.815061,-75.736532)"
2017,Diciembre,Venezuela,862,3,4,,7,"(6.17134,-75.427194)"
2017,Diciembre,Venezuela,862,1033,1012,,2045,"(6.171601,-75.427454)"
2017,Diciembre,Venezuela,862,25,28,,53,"(6.185799,-67.483929)"
2017,Diciembre,Venezuela,862,362,389,,751,"(7.088729,-70.740253)"
2017,Diciembre,Venezuela,862,12,20,,32,"(7.128456,-73.183637)"
2017,Diciembre,Venezuela,862,32150,34305,,66455,"(7.818934,-72.453226)"
2017,Diciembre,Venezuela,862,8,8,,16,"(7.927209,-72.507910)"
2017,Diciembre,Venezuela,862,1428,1306,,2734,"(8.36068,-72.409396)"
2017,Diciembre,Venezuela,862,1,0,,1,"(8.635765,-77.346578)"
2018,Enero,Venezuela,862,5,3,,8,"(-4.197703,-69.941278)"
2018,Enero,Venezuela,862,0,1,,1,"(-4.223468,-69.945098)"
2018,Enero,Venezuela,862,24,24,,48,"(0.25129,-76.875963)"
2018,Enero,Venezuela,862,2200,2314,,4514,"(0.814836,-77.662532)"
2018,Enero,Venezuela,862,0,1,,1,"(1.813928,-78.763924)"
2018,Enero,Venezuela,862,11,21,,32,"(10.408582,-75.538003)"
2018,Enero,Venezuela,862,214,332,,546,"(10.445761,-75.516429)"
2018,Enero,Venezuela,862,128,212,,340,"(10.886611,-74.776708)"
2018,Enero,Venezuela,862,0,2,,2,"(10.971302,-74.765397)"
2018,Enero,Venezuela,862,6,32,,38,"(11.117806,-74.232622)"
2018,Enero,Venezuela,862,7809,10209,,18018,"(11.360009,-72.129330)"
2018,Enero,Venezuela,862,7,2,,9,"(11.528919,-72.919681)"
2018,Enero,Venezuela,862,0,3,,3,"(12.165168,-71.983761)"
2018,Enero,Venezuela,862,2,1,,3,"(12.586067,-81.702563)"
2018,Enero,Venezuela,862,108,134,,242,"(3.541112,-76.384584)"
2018,Enero,Venezuela,862,3,8,,11,"(3.866713,-67.927521)"
2018,Enero,Venezuela,862,4,2,,6,"(4.452882,-75.766298)"
2018,Enero,Venezuela,862,7073,6646,,13719,"(4.697144,-74.140516)"
2018,Enero,Venezuela,862,13,18,,31,"(4.815061,-75.736532)"
2018,Enero,Venezuela,862,980,1123,,2103,"(6.171601,-75.427454)"
2018,Enero,Venezuela,862,25,35,,60,"(6.185799,-67.483929)"
2018,Enero,Venezuela,862,405,571,,976,"(7.088729,-70.740253)"
2018,Enero,Venezuela,862,13,16,,29,"(7.128456,-73.183637)"
2018,Enero,Venezuela,862,33395,47879,,81274,"(7.818934,-72.453226)"
2018,Enero,Venezuela,862,5,15,,20,"(7.927209,-72.507910)"
2018,Enero,Venezuela,862,2086,2853,,4939,"(8.36068,-72.409396)"
2018,Enero,Venezuela,862,3,1,,4,"(8.635765,-77.346578)"
2018,Febrero,Venezuela,862,2,15,,17,"(-4.197703,-69.941278)"
2018,Febrero,Venezuela,862,1,5,,6,"(-4.223468,-69.945098)"
2018,Febrero,Venezuela,862,24,30,,54,"(0.25129,-76.875963)"
2018,Febrero,Venezuela,862,0,1,,1,"(0.812436,-77.847006)"
2018,Febrero,Venezuela,862,1465,1736,,3201,"(0.814836,-77.662532)"
2018,Febrero,Venezuela,862,1,0,,1,"(1.813928,-78.763924)"
2018,Febrero,Venezuela,862,9,8,,17,"(10.408582,-75.538003)"
2018,Febrero,Venezuela,862,156,229,,385,"(10.445761,-75.516429)"
2018,Febrero,Venezuela,862,117,188,,305,"(10.886611,-74.776708)"
2018,Febrero,Venezuela,862,28,62,,90,"(11.117806,-74.232622)"
2018,Febrero,Venezuela,862,10064,12466,,22530,"(11.360009,-72.129330)"
2018,Febrero,Venezuela,862,0,3,,3,"(11.528919,-72.919681)"
2018,Febrero,Venezuela,862,1,4,,5,"(12.165168,-71.983761)"
2018,Febrero,Venezuela,862,84,138,,222,"(3.541112,-76.384584)"
2018,Febrero,Venezuela,862,14,8,,22,"(3.866713,-67.927521)"
2018,Febrero,Venezuela,862,2,2,,4,"(4.452882,-75.766298)"
2018,Febrero,Venezuela,862,5009,5257,,10266,"(4.697144,-74.140516)"
2018,Febrero,Venezuela,862,6,5,,11,"(4.815061,-75.736532)"
2018,Febrero,Venezuela,862,0,3,,3,"(6.17134,-75.427194)"
2018,Febrero,Venezuela,862,742,818,,1560,"(6.171601,-75.427454)"
2018,Febrero,Venezuela,862,41,37,,78,"(6.185799,-67.483929)"
2018,Febrero,Venezuela,862,756,1076,,1832,"(7.088729,-70.740253)"
2018,Febrero,Venezuela,862,14,12,,26,"(7.128456,-73.183637)"
2018,Febrero,Venezuela,862,34568,48041,,82609,"(7.818934,-72.453226)"
2018,Febrero,Venezuela,862,3,13,,16,"(7.927209,-72.507910)"
2018,Febrero,Venezuela,862,2447,2963,,5410,"(8.36068,-72.409396)"
2018,Marzo,Venezuela,862,3,3,,6,"(-4.197703,-69.941278)"
2018,Marzo,Venezuela,862,1,1,,2,"(-4.223468,-69.945098)"
2018,Marzo,Venezuela,862,20,32,,52,"(0.25129,-76.875963)"
2018,Marzo,Venezuela,862,2,1,,3,"(0.812436,-77.847006)"
2018,Marzo,Venezuela,862,1552,2092,,3644,"(0.814836,-77.662532)"
2018,Marzo,Venezuela,862,1,2,,3,"(1.813928,-78.763924)"
2018,Marzo,Venezuela,862,17,14,,31,"(10.408582,-75.538003)"
2018,Marzo,Venezuela,862,172,191,,363,"(10.445761,-75.516429)"
2018,Marzo,Venezuela,862,116,191,,307,"(10.886611,-74.776708)"
2018,Marzo,Venezuela,862,0,5,,5,"(10.971302,-74.765397)"
2018,Marzo,Venezuela,862,9,21,,30,"(11.117806,-74.232622)"
2018,Marzo,Venezuela,862,8988,10090,,19078,"(11.360009,-72.129330)"
2018,Marzo,Venezuela,862,0,1,,1,"(11.528919,-72.919681)"
2018,Marzo,Venezuela,862,0,8,,8,"(12.165168,-71.983761)"
2018,Marzo,Venezuela,862,3,1,,4,"(12.586067,-81.702563)"
2018,Marzo,Venezuela,862,0,1,,1,"(13.3387613,-81.372937)"
2018,Marzo,Venezuela,862,101,109,,210,"(3.541112,-76.384584)"
2018,Marzo,Venezuela,862,10,15,,25,"(3.866713,-67.927521)"
2018,Marzo,Venezuela,862,3,1,,4,"(4.452882,-75.766298)"
2018,Marzo,Venezuela,862,5215,5546,,10761,"(4.697144,-74.140516)"
2018,Marzo,Venezuela,862,9,9,,18,"(4.815061,-75.736532)"
2018,Marzo,Venezuela,862,883,896,,1779,"(6.171601,-75.427454)"
2018,Marzo,Venezuela,862,53,64,,117,"(6.185799,-67.483929)"
2018,Marzo,Venezuela,862,892,1080,,1972,"(7.088729,-70.740253)"
2018,Marzo,Venezuela,862,6,17,,23,"(7.128456,-73.183637)"
2018,Marzo,Venezuela,862,32599,41798,,74397,"(7.818934,-72.453226)"
2018,Marzo,Venezuela,862,0,6,,6,"(7.927209,-72.507910)"
2018,Marzo,Venezuela,862,2618,2992,,5610,"(8.36068,-72.409396)"
2018,Abril,Venezuela,862,1,6,,7,"(-4.197703,-69.941278)"
2018,Abril,Venezuela,862,39,51,,90,"(0.25129,-76.875963)"
2018,Abril,Venezuela,862,6,1,,7,"(0.812436,-77.847006)"
2018,Abril,Venezuela,862,1590,2241,,3831,"(0.814836,-77.662532)"
2018,Abril,Venezuela,862,1,3,,4,"(1.813928,-78.763924)"
2018,Abril,Venezuela,862,7,36,,43,"(10.408582,-75.538003)"
2018,Abril,Venezuela,862,15,35,,50,"(10.433609,-73.247863)"
2018,Abril,Venezuela,862,114,155,,269,"(10.445761,-75.516429)"
2018,Abril,Venezuela,862,92,165,,257,"(10.886611,-74.776708)"
2018,Abril,Venezuela,862,8,19,,27,"(11.117806,-74.232622)"
2018,Abril,Venezuela,862,8482,9745,,18227,"(11.360009,-72.129330)"
2018,Abril,Venezuela,862,6,6,,12,"(11.528919,-72.919681)"
2018,Abril,Venezuela,862,4,1,,5,"(12.586067,-81.702563)"
2018,Abril,Venezuela,862,64,98,,162,"(3.541112,-76.384584)"
2018,Abril,Venezuela,862,11,10,,21,"(3.866713,-67.927521)"
2018,Abril,Venezuela,862,0,1,,1,"(4.452882,-75.766298)"
2018,Abril,Venezuela,862,5750,6040,,11793,"(4.697144,-74.140516)"
2018,Abril,Venezuela,862,7,7,,14,"(4.815061,-75.736532)"
2018,Abril,Venezuela,862,4,10,,14,"(6.17134,-75.427194)"
2018,Abril,Venezuela,862,1446,1683,,3129,"(6.171601,-75.427454)"
2018,Abril,Venezuela,862,73,48,,121,"(6.185799,-67.483929)"
2018,Abril,Venezuela,862,896,1176,,2072,"(7.088729,-70.740253)"
2018,Abril,Venezuela,862,25,31,,56,"(7.128456,-73.183637)"
2018,Abril,Venezuela,862,34810,42529,,77339,"(7.818934,-72.453226)"
2018,Abril,Venezuela,862,12,25,,37,"(7.927209,-72.507910)"
2018,Abril,Venezuela,862,2660,2901,,5561,"(8.36068,-72.409396)"
2018,Mayo,Venezuela,862,0,6,,6,"(-4.197703,-69.941278)"
2018,Mayo,Venezuela,862,2,3,,5,"(-4.223468,-69.945098)"
2018,Mayo,Venezuela,862,54,51,,105,"(0.25129,-76.875963)"
2018,Mayo,Venezuela,862,0,2,,2,"(0.812436,-77.847006)"
2018,Mayo,Venezuela,862,1759,2426,,4185,"(0.814836,-77.662532)"
2018,Mayo,Venezuela,862,3,0,,3,"(1.813928,-78.763924)"
2018,Mayo,Venezuela,862,4,3,,7,"(10.408582,-75.538003)"
2018,Mayo,Venezuela,862,150,196,,346,"(10.445761,-75.516429)"
2018,Mayo,Venezuela,862,109,205,,314,"(10.886611,-74.776708)"
2018,Mayo,Venezuela,862,0,2,,2,"(11.247723,-74.213989)"
2018,Mayo,Venezuela,862,7143,8039,,15183,"(11.360009,-72.129330)"
2018,Mayo,Venezuela,862,6,5,,11,"(11.528919,-72.919681)"
2018,Mayo,Venezuela,862,0,31,,31,"(12.165168,-71.983761)"
2018,Mayo,Venezuela,862,8,3,,11,"(12.586067,-81.702563)"
2018,Mayo,Venezuela,862,72,107,,179,"(3.541112,-76.384584)"
2018,Mayo,Venezuela,862,11,20,,31,"(3.866713,-67.927521)"
2018,Mayo,Venezuela,862,6277,6305,,12583,"(4.697144,-74.140516)"
2018,Mayo,Venezuela,862,8,24,,32,"(4.815061,-75.736532)"
2018,Mayo,Venezuela,862,1195,1319,,2514,"(6.171601,-75.427454)"
2018,Mayo,Venezuela,862,72,64,,136,"(6.185799,-67.483929)"
2018,Mayo,Venezuela,862,874,1013,,1887,"(7.088729,-70.740253)"
2018,Mayo,Venezuela,862,23,16,,39,"(7.128456,-73.183637)"
2018,Mayo,Venezuela,862,33579,37933,,71512,"(7.818934,-72.453226)"
2018,Mayo,Venezuela,862,4,7,,11,"(7.927209,-72.507910)"
2018,Mayo,Venezuela,862,2583,2689,,5272,"(8.36068,-72.409396)"
2018,Junio,Venezuela,862,3,6,,9,"(-4.197703,-69.941278)"
2018,Junio,Venezuela,862,2,6,,8,"(-4.223468,-69.945098)"
2018,Junio,Venezuela,862,45,53,,98,"(0.25129,-76.875963)"
2018,Junio,Venezuela,862,1,0,,1,"(0.812436,-77.847006)"
2018,Junio,Venezuela,862,1966,2434,,4400,"(0.814836,-77.662532)"
2018,Junio,Venezuela,862,2,3,,5,"(1.813928,-78.763924)"
2018,Junio,Venezuela,862,11,61,,72,"(10.408582,-75.538003)"
2018,Junio,Venezuela,862,168,275,,443,"(10.445761,-75.516429)"
2018,Junio,Venezuela,862,98,183,,281,"(10.886611,-74.776708)"
2018,Junio,Venezuela,862,0,3,,3,"(10.971302,-74.765397)"
2018,Junio,Venezuela,862,3,1,,4,"(11.117806,-74.232622)"
2018,Junio,Venezuela,862,1,0,,1,"(11.247723,-74.213989)"
2018,Junio,Venezuela,862,6375,7288,,13664,"(11.360009,-72.129330)"
2018,Junio,Venezuela,862,1,2,,3,"(12.165168,-71.983761)"
2018,Junio,Venezuela,862,0,1,,1,"(12.5744111,-81.703935)"
2018,Junio,Venezuela,862,2,5,,7,"(12.586067,-81.702563)"
2018,Junio,Venezuela,862,90,123,,213,"(3.541112,-76.384584)"
2018,Junio,Venezuela,862,7,19,,26,"(3.866713,-67.927521)"
2018,Junio,Venezuela,862,5151,5393,,10544,"(4.697144,-74.140516)"
2018,Junio,Venezuela,862,8,7,,15,"(4.815061,-75.736532)"
2018,Junio,Venezuela,862,849,829,,1678,"(6.171601,-75.427454)"
2018,Junio,Venezuela,862,54,60,,114,"(6.185799,-67.483929)"
2018,Junio,Venezuela,862,740,911,,1651,"(7.088729,-70.740253)"
2018,Junio,Venezuela,862,14,17,,31,"(7.128456,-73.183637)"
2018,Junio,Venezuela,862,26710,29983,,56693,"(7.818934,-72.453226)"
2018,Junio,Venezuela,862,4,14,,18,"(7.927209,-72.507910)"
2018,Junio,Venezuela,862,2270,2189,,4459,"(8.36068,-72.409396)"
2018,Junio,Venezuela,862,0,1,,1,"(8.635765,-77.346578)"
2018,Julio,Venezuela,862,0,1,,1,"(-0.193180,-74.784874)"
2018,Julio,Venezuela,862,0,1,,1,"(-4.197703,-69.941278)"
2018,Julio,Venezuela,862,4,0,,4,"(-4.223468,-69.945098)"
2018,Julio,Venezuela,862,64,65,,129,"(0.25129,-76.875963)"
2018,Julio,Venezuela,862,2566,3150,,5716,"(0.814836,-77.662532)"
2018,Julio,Venezuela,862,3,5,,8,"(1.813928,-78.763924)"
2018,Julio,Venezuela,862,13,13,,26,"(10.408582,-75.538003)"
2018,Julio,Venezuela,862,276,361,,637,"(10.445761,-75.516429)"
2018,Julio,Venezuela,862,306,586,,892,"(10.886611,-74.776708)"
2018,Julio,Venezuela,862,1,3,,4,"(11.117806,-74.232622)"
2018,Julio,Venezuela,862,1,0,,1,"(11.247723,-74.213989)"
2018,Julio,Venezuela,862,8805,8318,,17125,"(11.360009,-72.129330)"
2018,Julio,Venezuela,862,0,15,,15,"(12.165168,-71.983761)"
2018,Julio,Venezuela,862,10,5,,15,"(12.586067,-81.702563)"
2018,Julio,Venezuela,862,146,175,,321,"(3.541112,-76.384584)"
2018,Julio,Venezuela,862,14,12,,26,"(3.866713,-67.927521)"
2018,Julio,Venezuela,862,1,0,,1,"(4.452882,-75.766298)"
2018,Julio,Venezuela,862,5395,5388,,10784,"(4.697144,-74.140516)"
2018,Julio,Venezuela,862,9,16,,25,"(4.815061,-75.736532)"
2018,Julio,Venezuela,862,3,4,,7,"(6.17134,-75.427194)"
2018,Julio,Venezuela,862,871,896,,1767,"(6.171601,-75.427454)"
2018,Julio,Venezuela,862,44,31,,75,"(6.185799,-67.483929)"
2018,Julio,Venezuela,862,1139,1266,,2405,"(7.088729,-70.740253)"
2018,Julio,Venezuela,862,12,7,,19,"(7.128456,-73.183637)"
2018,Julio,Venezuela,862,36362,36633,,72995,"(7.818934,-72.453226)"
2018,Julio,Venezuela,862,1,3,,4,"(7.927209,-72.507910)"
2018,Julio,Venezuela,862,3675,3143,,6818,"(8.36068,-72.409396)"
2018,Agosto,Venezuela,862,5,8,,13,"(-4.197703,-69.941278)"
2018,Agosto,Venezuela,862,0,1,,1,"(-4.223468,-69.945098)"
2018,Agosto,Venezuela,862,128,154,,282,"(0.25129,-76.875963)"
2018,Agosto,Venezuela,862,3,3,,6,"(0.812436,-77.847006)"
2018,Agosto,Venezuela,862,2513,3169,,5682,"(0.814836,-77.662532)"
2018,Agosto,Venezuela,862,5,1,,6,"(1.813928,-78.763924)"
2018,Agosto,Venezuela,862,18,29,,47,"(10.408582,-75.538003)"
2018,Agosto,Venezuela,862,206,227,,433,"(10.445761,-75.516429)"
2018,Agosto,Venezuela,862,136,209,,345,"(10.886611,-74.776708)"
2018,Agosto,Venezuela,862,0,8,,8,"(11.117806,-74.232622)"
2018,Agosto,Venezuela,862,0,1,,1,"(11.247723,-74.213989)"
2018,Agosto,Venezuela,862,10940,9424,,20366,"(11.360009,-72.129330)"
2018,Agosto,Venezuela,862,1,34,,35,"(12.165168,-71.983761)"
2018,Agosto,Venezuela,862,6,4,,10,"(12.586067,-81.702563)"
2018,Agosto,Venezuela,862,111,145,,256,"(3.541112,-76.384584)"
2018,Agosto,Venezuela,862,7,4,,11,"(3.866713,-67.927521)"
2018,Agosto,Venezuela,862,1,5,,6,"(4.452882,-75.766298)"
2018,Agosto,Venezuela,862,6062,6254,,12316,"(4.697144,-74.140516)"
2018,Agosto,Venezuela,862,16,18,,34,"(4.815061,-75.736532)"
2018,Agosto,Venezuela,862,1017,973,,1990,"(6.171601,-75.427454)"
2018,Agosto,Venezuela,862,34,33,,67,"(6.185799,-67.483929)"
2018,Agosto,Venezuela,862,1625,1634,,3259,"(7.088729,-70.740253)"
2018,Agosto,Venezuela,862,9,5,,14,"(7.128456,-73.183637)"
2018,Agosto,Venezuela,862,38931,35927,,74871,"(7.818934,-72.453226)"
2018,Agosto,Venezuela,862,5,8,,13,"(7.927209,-72.507910)"
2018,Agosto,Venezuela,862,4649,3773,,8422,"(8.36068,-72.409396)"
2018,Septiembre,Venezuela,862,0,1,,1,"(-0.193180,-74.784874)"
2018,Septiembre,Venezuela,862,1,2,,3,"(-4.197703,-69.941278)"
2018,Septiembre,Venezuela,862,2,3,,5,"(-4.223468,-69.945098)"
2018,Septiembre,Venezuela,862,58,98,,156,"(0.25129,-76.875963)"
2018,Septiembre,Venezuela,862,3492,4011,,7504,"(0.814836,-77.662532)"
2018,Septiembre,Venezuela,862,2,1,,3,"(1.813928,-78.763924)"
2018,Septiembre,Venezuela,862,16,28,,44,"(10.408582,-75.538003)"
2018,Septiembre,Venezuela,862,203,225,,428,"(10.445761,-75.516429)"
2018,Septiembre,Venezuela,862,116,180,,296,"(10.886611,-74.776708)"
2018,Septiembre,Venezuela,862,0,2,,2,"(11.117806,-74.232622)"
2018,Septiembre,Venezuela,862,7874,7086,,14962,"(11.360009,-72.129330)"
2018,Septiembre,Venezuela,862,0,11,,11,"(12.165168,-71.983761)"
2018,Septiembre,Venezuela,862,3,5,,8,"(12.586067,-81.702563)"
2018,Septiembre,Venezuela,862,118,124,,242,"(3.541112,-76.384584)"
2018,Septiembre,Venezuela,862,5,9,,14,"(3.866713,-67.927521)"
2018,Septiembre,Venezuela,862,3,3,,6,"(4.452882,-75.766298)"
2018,Septiembre,Venezuela,862,6755,6815,,13570,"(4.697144,-74.140516)"
2018,Septiembre,Venezuela,862,8,12,,20,"(4.815061,-75.736532)"
2018,Septiembre,Venezuela,862,0,4,,4,"(6.17134,-75.427194)"
2018,Septiembre,Venezuela,862,839,955,,1794,"(6.171601,-75.427454)"
2018,Septiembre,Venezuela,862,59,41,,100,"(6.185799,-67.483929)"
2018,Septiembre,Venezuela,862,1063,1037,,2100,"(7.088729,-70.740253)"
2018,Septiembre,Venezuela,862,11,16,,27,"(7.128456,-73.183637)"
2018,Septiembre,Venezuela,862,27880,24470,,52352,"(7.818934,-72.453226)"
2018,Septiembre,Venezuela,862,2703,2291,,4994,"(8.36068,-72.409396)"
2018,Octubre,Venezuela,862,0,1,,1,"(-0.193180,-74.784874)"
2018,Octubre,Venezuela,862,4,10,,14,"(-4.197703,-69.941278)"
2018,Octubre,Venezuela,862,0,1,,1,"(-4.223468,-69.945098)"
2018,Octubre,Venezuela,862,92,94,,186,"(0.25129,-76.875963)"
2018,Octubre,Venezuela,862,4276,4898,,9176,"(0.814836,-77.662532)"
2018,Octubre,Venezuela,862,5,2,,7,"(1.813928,-78.763924)"
2018,Octubre,Venezuela,862,5,7,,12,"(10.408582,-75.538003)"
2018,Octubre,Venezuela,862,173,175,,348,"(10.445761,-75.516429)"
2018,Octubre,Venezuela,862,135,232,,367,"(10.886611,-74.776708)"
2018,Octubre,Venezuela,862,4,11,,15,"(11.117806,-74.232622)"
2018,Octubre,Venezuela,862,0,5,,5,"(11.247723,-74.213989)"
2018,Octubre,Venezuela,862,7230,6377,,13607,"(11.360009,-72.129330)"
2018,Octubre,Venezuela,862,1,6,,7,"(12.586067,-81.702563)"
2018,Octubre,Venezuela,862,94,133,,227,"(3.541112,-76.384584)"
2018,Octubre,Venezuela,862,17,22,,39,"(3.866713,-67.927521)"
2018,Octubre,Venezuela,862,1,2,,3,"(4.452882,-75.766298)"
2018,Octubre,Venezuela,862,6722,6937,,13659,"(4.697144,-74.140516)"
