date,tweet_id,processed_tweets,anger,fear,sadness,disgust,joy,anger-disgust
2023-05-10,"tag:search.twitter.com,2005:1656230519187869696",rt alkhaleej السودان قتال في الخرطوم ووسطاء يسعون لإنهاء الصراعhttps t co iqzptaqeca صحيفة_الخليج,1,0,0,0,0,1
2023-05-10,"tag:search.twitter.com,2005:1656231022927724544",rt bnno إسعاف متوفر ولاية الخرطوم اسعاف_متوفر حوجة_الخرطوم لا_للحرب_في_السودان t co nm9ve6rt9c,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656231876053327875",rt hera2120 عملية الضربة القاضية سلاح الجو ي طو ق الخرطوم بعدد 16 مقاتلة حربية و 8 مروحيات و متحركات علي الارض قوات_الشعب_المسلحة,0,1,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656232349556695043",alsanossiamira يعمر شنو كان بعمر ما كان قاعد هنا ف الخرطوم الناس ديل همهم نفسهم مادايرين يعمروا بلد,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656233564252372992",rt ahmadhgurashi s j n شبكة الصحفيين السودانيين تدين تعذيب صحفي على يد الدعم السريعالخرطوم الخليل الاخباريتعرض المصور الصحفي فائز أبو,1,0,1,0,0,1
2023-05-10,"tag:search.twitter.com,2005:1656233557096906754",rt abdelo_b ممكن تنشر لي عايزه ارجع الخرطوم من مدني اشيل حاجات و ارجع تاني بسال من الطريق امن ولا كيف حوجة_سفر حوجه_عاجلة,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656233809614864386",rt xvrql1 hkzuk ابراج شبكة سوداني رجعت للخدمة وتدريجيا حتشتغل في الخرطومالناس الجاتهم غالبا تكون تقيلة معاكم احد الحلول و,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656234907662794752",rt theesarao شباب محتاجين زول راجع من السعودية يكون ماشي الخوطوم يشيل دواء كانسر لمريضة في الخرطوم ريتويت من فضلكم,1,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656235605213192192",rt derwish249 ابراج شبكة سوداني رجعت للخدمة وتدريجيا حتشتغل في الخرطومالناس الجاتهم غالبا تكون تقيلة معاكم احد الحلول وضع ال,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656235395909144576",rt saharosman2030 الحصل انه نقابة الأطباء ما ذكرت عبر بياناتها أي ادانه واضحة لمليشيا الجنجويد لمستشفيات الخرطوم و القطاع الصحي و طبعا,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656235519624331265",rt ambsanaa1 خواطر هاربة من جحيم وارهاب مليشيا الدعم السريع في الخرطوم تحكي قصتها عر ج بنا سائق الحافلة الهاربة من جحيم الخرطوم,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656235874449870849",rt ahmadhgurashi العشرات من قوات الميليشيا المجرمة في جنوب الخرطوم يسقطون في كمين للعمليات الخاصة في جيشنا الأبي الصابر السودان,0,1,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656236860115415043",rt hera2120 عملية الضربة القاضية سلاح الجو ي طو ق الخرطوم بعدد 16 مقاتلة حربية و 8 مروحيات و متحركات علي الارض قوات_الشعب_المسلحة,0,1,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656237807197732868",rt sudan_tweet عمليات واسعة للجيش في الخرطوم بحري السودان t co ei276qw9b2,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656238032851279872",rt ahmadhgurashi العشرات من قوات الميليشيا المجرمة في جنوب الخرطوم يسقطون في كمين للعمليات الخاصة في جيشنا الأبي الصابر السودان,0,1,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656238721128357888",rt sudan_tweet عمليات واسعة للجيش في الخرطوم بحري السودان t co ei276qw9b2,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656239186305773568",alrakoba1 لو مصر قالت كلمتها اتجاه السودان في خلال ساعة الحرب تقيف فورا لأنو مايجري الان في الخرطوم تنضر منه مصر أكثر من جار,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656239822548377600",rt altahawi مفقود استغاثة من عائلتين في مصر هل شاهدهما أحد في مستشفيات أو نقاط ارتكاز أو احتجاز الخرطوم أوبحري أو أم درمان منصور بديع,0,0,1,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656240780535640064",rt hera2120 عملية الضربة القاضية سلاح الجو ي طو ق الخرطوم بعدد 16 مقاتلة حربية و 8 مروحيات و متحركات علي الارض قوات_الشعب_المسلحة,0,1,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656241363149635585",rt raynalhaj سيكتب التاريخ مجبرا في صفحاته أن حربا قامت في الخرطوم ولما دخلت يومها العشرين أثرت على احتياطي الوقود والمواد الغذائية في,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656243139852611584",rt altahawi مفقود استغاثة من عائلتين في مصر هل شاهدهما أحد في مستشفيات أو نقاط ارتكاز أو احتجاز الخرطوم أوبحري أو أم درمان منصور بديع,0,0,1,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656243380580495360",rt sudan_tweet عمليات واسعة للجيش في الخرطوم بحري السودان t co ei276qw9b2,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656243815965917184",rt tareqkarrar قاعد في ولاية الخرطوم وعندك مرقة أعمل ليها تأجيل الوضع صعب لسلامتكم 9 28 am,0,0,0,0,0,1
2023-05-10,"tag:search.twitter.com,2005:1656243941375635458",قوات الدعم السريع تقول إنها أسقطت طائرة ثانية للجيش في منطقة الخرطوم بحري العربية_عاجل t co hhl1xs3sed,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656244141871841280",rt alarabiya_brk قوات الدعم السريع تقول إنها أسقطت طائرة ثانية للجيش في منطقة الخرطوم بحري العربية_عاجل t co hhl1xs3sed,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656244646454886404",rt stitchwrites حتي رفاهية المويه الباردة منعدمة في بعض احياء الخرطوم موية بارده شنو هي حتى موية الحنفية زاتها معدومه الله يلعنكم ياخي,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656086751012585474",rt arhavalcom mert kulaksız adına hatıra formasından 2 adet satın alıp siz değerli arkadaşlarımıza hediye etmek istedik bu gönderiyi beğe,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656086946899263494",i̇lk yatırımcılarına birçok avantaj sunan metatime özel satış sürecinde toplam 100 milyon adet metacoin i mtc sat t co a9tqmkaoqd,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656087214059577345",merhaba arkadaşlar bitay borasısı linkten üye olan herkese 100 adet bitay coin veriyor 30 haziranda satım lar açıla t co itqzmvwxic,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656134465859592195",rt keremhok aselsan tufan elektro manyetik fırlatma sistemimenzil 200 km olarak açıklanmış acaba dakikada kaç adet atış hedefleniyo,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656134886120640512",ankara_kusu senin lider 11 mi oldu yoksa 12 mi yenilmeye doyamadı ne hikmetse hep ben kazandım demeyi adet edindi t co hjhx0jpmdb,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656136980336345088",rt arkhedergisi çeşitli bölgelerine 13 adet bronz iğne batırılmış olan pişmiş toprak vodoo bebeği heykelciği ms 4 yüzyıla tarihlenen es,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656138730208411649",kendime yarını ceza günü ilan ediyorum 2 adet şekil bilgisi 1 adet komp ders videosu izleyip not alıcam bir tane t co uodtzwlaom,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656141148212142080",rt nuhalbayrak almanlarla üretilen 50 adet fw 190a3 tipi savaş uçağının hâlâ kayseri eski havaalanı arazisinde gömülü olduğunu biliyor mu,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656145145786429442",rt yagmurderin04 linke tıklayarak 700 adet pornomu izleyebilirsiniz click on the link watch my 700 pieces of porn satın almak iste,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656166847983628288",rt aslikalya aralarına girecek bir adet aranıyorrrr t co 12zyas9mdk,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656170192513253379",iletisim eskişehir millet bahçesinde bulunan 8 adet bisiklet parkının 3 tanesi sökülerek atm yapılıyor bu bisikle t co zplkra5ufh,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656170324621246464",rt yelizle0019 gene süper videonun devamı bıraktım linke abone olabilirsin i̇zleyebilirsin t co 1y6s7se7kp 173 adet video bütü,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656175267621085187",medtr şirket paylarının geri alınması kapsamında 17 149 adet pay 24 92 25 38 tl fiyat aralığından geri alındı t co f7mt0w6j9l,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656177276281671680",rt merhabablk sındırgı orman i̇şletme müdürlüğün 1 adet treyler kiralamak için ihaleye çıkıyor balikesir kiralama ihale ilangovtr,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656185191340097536",lider 66 50 tl 68 67 tl fiyat aralığından 4 500 adet pay geri alındı geri alınan payların şirket sermayesine oranı 6 43 e yükseldi,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656187203356176389",hayallnur i̇ki adet sattım gitti,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656187340933529600",yolcu sayısı bakımından dünyanın en büyük havayollarından bir tanesi olan ryanair 300 adet boeing 737 max siparişi t co qokkgpfgji,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656187981810597888",rt unasempre çeki̇li̇ş zamani 2 kişiye 1 er adet seçeceği tişörtü hediye ediyoruz bu hesabı takip edip bu tweet i rt leyin sonu,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656188196558893056",kmpur yönetim kurulı başkanı yuda leon mizrahi tarafından 73 90 73 95 tl fiyat aralığından 26 807 adet pay alı t co stgn3sftg1,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656192019230801920",genil 09 05 2023 tarihinde ortalama 40 47 fiyatla 100 233 adet pay geri alınmıştır borsa bist bist100 t co 6cbsirtdj7,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656192598917169154",rt baharr_kilic 5 adet taşa 7 dolar ödeyerek şeytan taşladığını sanan insanlara hazine garantili ihalelerle nasıl soyulduğumuzu anlatama,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656194258984923137",önemli duyuru deprem bölgesindeki engelli yurttaşlara verilmek üzere 3 adet akülü sandalye temin ettik lütfen bu t co ykc6le3vsi,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656194676750266368",metacoin in toplam arzı ise 10 milyar adet ile sınırlandırıldı t co j9wy6zwnps metaairdrop airdrop,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656194913313103872",rt celalkaradogan2 önemli duyuru deprem bölgesindeki engelli yurttaşlara verilmek üzere 3 adet akülü sandalye temin ettik lütfen bu twe,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656195396509597698",rt umuda_kosanlar umut pınarları 12 etap su kuyuları kapsamında uganda nın i̇ganga bölgesinde 20 adet su kuyusu açılışı yaptık destekler,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656196464769478656",birtprencisi hgoccer bakanlık dedim i̇ki adet bakanlık verildi onlara o dönem fetullahçı terör örgütü 20 senedir t co oa84megrmq,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656196535237877760",rt gizlioperasy0n annelerimiz bizleri doğururken yaklaşık olarak 20 adet kemiğin kırılmasında hissedilen acının aynısını hissetmektedir,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656196942924226563",rt celalkaradogan2 önemli duyuru deprem bölgesindeki engelli yurttaşlara verilmek üzere 3 adet akülü sandalye temin ettik lütfen bu twe,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656197279722733568",finansdnyasi 1260 dan bana 100 adet al ben senden 1280 den aliyim arada sen kazan milletin akliyla dasak gecme kurban oliyim,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656197464729219078",reat05148152 ilkturk3 dostum telegram grubumuz sadece 1 adet sahte gruplar açanlar var dikkat edin ve en önemlis t co vxrwaqtdl3,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656198153006112768",rt celalkaradogan2 önemli duyuru deprem bölgesindeki engelli yurttaşlara verilmek üzere 3 adet akülü sandalye temin ettik lütfen bu twe,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656198935659118593",arzhaber 60 adet girildi 20 hesaptan,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656199290488864770",bugün borsamizda işleme başlayan büyük şefler bigch tavanda 742 480 adet lot alım bekleyen var fiyat 24 74 t co rrgjxjfyf3,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656199283790544896",rt celalkaradogan2 önemli duyuru deprem bölgesindeki engelli yurttaşlara verilmek üzere 3 adet akülü sandalye temin ettik lütfen bu twe,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656199236797489154",rt celalkaradogan2 önemli duyuru deprem bölgesindeki engelli yurttaşlara verilmek üzere 3 adet akülü sandalye temin ettik lütfen bu twe,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656199844967378946",rt celalkaradogan2 önemli duyuru deprem bölgesindeki engelli yurttaşlara verilmek üzere 3 adet akülü sandalye temin ettik lütfen bu twe,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656199916702580736",rt celalkaradogan2 önemli duyuru deprem bölgesindeki engelli yurttaşlara verilmek üzere 3 adet akülü sandalye temin ettik lütfen bu twe,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656200452747264007",rt celalkaradogan2 önemli duyuru deprem bölgesindeki engelli yurttaşlara verilmek üzere 3 adet akülü sandalye temin ettik lütfen bu twe,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656201218622930945",profesordepapel traderyaa hisse adet fiyatı çok yüksek hisseyi fiyatlandırıyor olabilirler bu hisselerde olay p t co oylkd4zvfq,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656201159034429440",rt guvenlisokaklar burası konya selçuklu ilçesindeki serhat park parkta sadece kadraja sığan 7 adet 30 40 kglık 70 80 cm boyunda kangal,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656203070827528193",suntk sun tekstil dün ortalama 33 95 tl fiyattan 6 000 adet hisse geri alımı yapmıştır,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656203755333795842",rt piyasatahmin kozal koza altın dün ortalama 16 50 tl fiyattan 4 000 000 adet hisse geri alımı yapmıştır,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656203986851213312",rt celalkaradogan2 önemli duyuru deprem bölgesindeki engelli yurttaşlara verilmek üzere 3 adet akülü sandalye temin ettik lütfen bu twe,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656204927637807104",mavi giyim mavi 1 adet lot hisseye brüt 4 3242155 tl net 3 8917939 tl nakit temettü ödemesi yapacak hisse t co iof2b2ehmt,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656205894009462784",rt halka_arz_bilgi bugün borsamizda işleme başlayan büyük şefler bigch tavanda sadece 742 480 adet lot alım bekleyen var şaka gibi,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656205942667583488",çok doğru keşke kuzenlerime ses geçiremeyen 1 adet ak partili dayım da çabalasaydı ama gurur duyuyor muhalif t co r0kxi17cmt,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656205973256560641",rt _birolalkan dünya nınküre olduğunu iddia eden nasa dünya nın cgi efektleriylehazırlanmamış 1 adet gerçek fotoğrafını yayınlayamadığ,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656207592710983680",rt baharr_kilic 5 adet taşa 7 dolar ödeyerek şeytan taşladığını sanan insanlara hazine garantili ihalelerle nasıl soyulduğumuzu anlatama,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656207799460798464",fenerbahçe maçina 2 adet doğu alt 1101 adet doğu üst 412 2 adet güney alt 1 adet güney üst 1 adet kuzey üst m t co 3l7jyy7ygu,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656209601778335744",rt ankahabera deva partisi i̇stanbul milletvekili mustafa yeneroğlu cumhurbaşkanı seçim kampanyası kapsamında kaç adet makam otomobili,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656209765360435202",kastamonu nun seydiler ilçesinde jandarma ekipleri tarafından bir evde yapılan aramada 47 adet sikke ile dedektör e t co mcqyl5k5rt,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656210451548471301",rt twetterfenomeni biraz da başkaları kazansın astor tsi 14 08 bütün işlemlerim kapatılmıştır 6305 adet alım 43 17 ortalama fiyat 6,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656210926763220992",akfgy şirket paylarının geri alınması kapsamında 1 000 000 adet pay 3 07 3 13 tl fiyat aralığından geri alındı t co itmzpryczv,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656211215729717249",kozaa kozal kozal tarafından 31 00 31 12 tl fiyat aralığından 200 000 adet kozaa payı alınırken kozal ın koz t co xipepodve8,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656211180082348032",bu senaryo için kafamda bir adet plan var henüz tam emin olmadım ve bu senaryonun da yaşanma ihtimalini çok görmüy t co cysdzmjdcn,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656211997128630272",rt arhavalcom mert kulaksız adına hatıra formasından 2 adet satın alıp siz değerli arkadaşlarımıza hediye etmek istedik bu gönderiyi beğe,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656212497530236929",malatya da polis tarafından düzenlenen operasyonda 292 adet extacy 57 adet sentetik hap ele geçirildi operasyond t co 3kuivsbbzn,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656214225142915073",malatya da uyuşturucu operasyonu malatya da polis tarafından düzenlenen operasyonda 292 adet extacy 57 adet sent t co zevvmxj60z,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656215559376191488",elinde 2 adet ilk turda bitirecek aday olsun ama sen kendi adaylığını dayat yetmedi eski akplileri dayat o da yet t co i4khbshaq2,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656215990546362374",rt sceneryforkthtr alıntıladığımız tweete 500 adet christmas tree için stream ekran resmi gelirse sma in yılın hayran seçimi kategorisi,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656216592013746177",rt busdiyetisyen 82 binlik sağlık personeli alımına ayrılan diyetisyen kadrosu yalnızca 500 idi 500 adet diyetisyen her bireyin diyetisy,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656218241595760640",rt cryptogemci flash wl giveaway 3 adet wl çekilişi yapıyoruz kazananlar 13 00 da açıklanacak şartlar beni takip edin ve telegram,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656218509637046275",cerkezkoey tahtaya burgaçlamak kaldırmak adet sıfatı aşçı baltası sol tarafından kalkmak altın madalya sölpümek t co ipy3t99mjl,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656218983186546690",gulsevo teklifim ektedir 4 tuborg gold 50 cc soğuk 1 tuzlu fıstık 180gr1 adet ultra hd amoled dev ekranda ex t co phyerirhif,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656218884582588418",rt kriptokenturkey 100 değerinde usdt ödüllü optisprotocol ile ama etkinliği düzenliyoruz ama tarihi 12 mayıs 22 0010 adet soru,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656220264546353152",rt cryptogemci flash wl giveaway 3 adet wl çekilişi yapıyoruz kazananlar 13 00 da açıklanacak şartlar beni takip edin ve telegram,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656220735529009154",rt tekinoglubey genil gen i̇laç dün ortalama 40 47 tl fiyattan 100 233 adet hisse geri alımı yapmıştır bist100 borsa bitcoin tupr,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656221022436175874",rt tekinoglubey genil gen i̇laç dün ortalama 40 47 tl fiyattan 100 233 adet hisse geri alımı yapmıştır bist100 borsa bitcoin tupr,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656220789237075969",rt tekinoglubey genil gen i̇laç dün ortalama 40 47 tl fiyattan 100 233 adet hisse geri alımı yapmıştır bist100 borsa bitcoin tupr,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656221140291919872",rt tekinoglubey medtr meditera dün ortalama 25 22 tl fiyattan 17 149 adet hisse geri alımı yapmıştır bist100 borsa bitcoin tuprs,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656221455275773952",rt kriptokenturkey 100 değerinde usdt ödüllü optisprotocol ile ama etkinliği düzenliyoruz ama tarihi 12 mayıs 22 0010 adet soru,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656222306316713987",rt _birolalkan dünya nınküre olduğunu iddia eden nasa dünya nın cgi efektleriylehazırlanmamış 1 adet gerçek fotoğrafını yayınlayamadığ,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656223277721821184",rt yagmurderin04 600 adet porno 4 99 1 ay satın almak istersen 05357757575 t co puljdvzix2 pic_poster trannyamateur,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656223452217454592",galatasaray sivasspor maçına doğu alt 113 blok yanyana 3 adet biletim var i̇stanbul avrupa yakası yüzyüze transf t co otazm5hf4h,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656224423173554177",rt kriptokenturkey 100 değerinde usdt ödüllü optisprotocol ile ama etkinliği düzenliyoruz ama tarihi 12 mayıs 22 0010 adet soru,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656224856470437888",rt keremhok aselsan tufan elektro manyetik fırlatma sistemimenzil 200 km olarak açıklanmış acaba dakikada kaç adet atış hedefleniyo,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656225275900747777",rt mitbayrak 4 adet kartuş bu ülkede 4000 tlevet şaka değil sadece kartuş 4000 tl tüi̇k haberin varmı tuikbilgi tuikmarket,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656225381161074690",yorumsuz iki adet haber 1 2 t co tmo7lp7bbl,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656227201891565568",rt huysuzborsam lider ldr turizm dün ortalama 67 70 tl fiyattan 4 500 adet hisse geri alımı yapmıştır bist100 borsa bitcoin dola,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656227409543217152",rt huysuzborsam glcvy gelecek varlık dün ortalama 17 95 tl fiyattan 17 000 adet hisse geri alımı yapmıştır bist100 borsa bitcoin,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656227371366719489",rt huysuzborsam glcvy gelecek varlık dün ortalama 17 95 tl fiyattan 17 000 adet hisse geri alımı yapmıştır bist100 borsa bitcoin,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656228044544126976",rt tavukpatladi direkt kendi vücudumda 2 adet var bundan çok şükür bedava,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656228125896785920",rt kriptokenturkey 100 değerinde usdt ödüllü optisprotocol ile ama etkinliği düzenliyoruz ama tarihi 12 mayıs 22 0010 adet soru,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656229769246113792",rt borsambaran kozal koza altın dün ortalama 16 50 tl fiyattan 4 000 000 adet hisse geri alımı yapmıştır bist100 borsa bitcoin d,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656229959231258624",rt unasempre çeki̇li̇ş zamani 2 kişiye 1 er adet seçeceği tişörtü hediye ediyoruz bu hesabı takip edip bu tweet i rt leyin sonu,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656231084592447489",bir adet aytaç arman bulup piyasadan cekilsem amin,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656231420111585280",rt kriptokenturkey 100 değerinde usdt ödüllü optisprotocol ile ama etkinliği düzenliyoruz ama tarihi 12 mayıs 22 0010 adet soru,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656231863868858375",odatv din değiştirmeyi adet edinmiş biri için fazla iddialı konuşma sen din değiştiğin zaman kim iktidardı ve ya t co ujhsavpndb,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656233795786350594",arzhaber 35 adet girdim fazlada vermez zaten,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656233880066596864",rt kriptokenturkey 100 değerinde usdt ödüllü optisprotocol ile ama etkinliği düzenliyoruz ama tarihi 12 mayıs 22 0010 adet soru,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656234193406263298",rt yelizle0019 gene süper videonun devamı bıraktım linke abone olabilirsin i̇zleyebilirsin t co 1y6s7se7kp 173 adet video bütü,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656235182427459584",serkank16508934 acı badem ve kayısı çekirdeği günde 3 adet,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656235590520655875",rt hlyaoru10 eve iş olayı ciddi ilgilenip hepsinin kapatılması lazım sadece insan sömürüsü iş aldım 35 50 bir tüle 6 adet ağaç işleyeceği,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656236099289640960",rt anatolialia siz isteyin biz döneriz ne lann kendi giden kendi döner bizde adet böyledir vatansz srfszler,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656236553927028741",rt erkanler8 global fan token arzında toplanan fan tokenların yakım etkinliğinde 5 gün yakımları 932 700 adet fpft 1 113 030 a,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656238259758850049",s_sendehakl teşekkür ederim ben şuan içtim sütlü köpüklü 2 adet nescafe size afiyet olsun,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656238975319699458",rt _birolalkan dünya nınküre olduğunu iddia eden nasa dünya nın cgi efektleriylehazırlanmamış 1 adet gerçek fotoğrafını yayınlayamadığ,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656239632156184577",rt kriptokenturkey 100 değerinde usdt ödüllü optisprotocol ile ama etkinliği düzenliyoruz ama tarihi 12 mayıs 22 0010 adet soru,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656240085552058368",rt bycoinhunter flex executelaunch mexc listelemesi geldi bunu kutlamak için 8 650 520 000 adet airdrop etkinliği var 50k,0,0,0,0,0,0
2023-05-10,"tag:search.twitter.com,2005:1656243776975716352",euhol spk ya 20 adet sadece bu gün dilekçe yazdım bunların hesabı sorulacak akın ceza yedi diye hisseyi 1 5 aydı t co el4ddknnlf,0,0,0,0,0,0
